fecha,empresa,numero_comprobante,articulo,precio_original,precio_normalizado,moneda,origen_dato,metodo_estimacion,observaciones_origen
2022-07-30,HOLCIM,0280-00140609,CEMENTO CPC40 BOL 50 KG,829.30,16.5859,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-01,HOLCIM,0280-00140648,CEMENTO CPC40 BOL 50 KG,829.30,16.5859,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-01,HOLCIM,0280-00140649,CEMENTO CPC40 BOL 50 KG,829.30,16.5859,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-01,HOLCIM,0280-00140650,CEMENTO CPC40 BOL 50 KG,829.30,16.5859,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-01,HOLCIM,0280-00140651,CEMENTO CPC40 BOL 50 KG,829.30,16.5859,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-01,HOLCIM,0280-00140652,CEMENTO CPC40 BOL 50 KG,829.30,16.5859,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-01,HOLCIM,0280-00140653,CEMENTO CPC40 BOL 50 KG,829.30,16.5859,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-02,HOLCIM,0280-00140716,CEMENTO CPC40 BOL 50 KG,829.30,16.5859,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-02,HOLCIM,0280-00140717,CEMENTO CPC40 BOL 50 KG,829.30,16.5859,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-02,HOLCIM,0280-00140718,CEMENTO CPC40 BOL 50 KG,829.30,16.5859,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-03,HOLCIM,0280-00140738,CEMENTO CPC40 BOL 50 KG,829.30,16.5859,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-03,HOLCIM,0280-00140739,CEMENTO CPC40 BOL 50 KG,829.30,16.5859,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-03,HOLCIM,0280-00140740,CEMENTO CPC40 BOL 50 KG,829.30,16.5859,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-03,HOLCIM,0280-00140741,CEMENTO CPC40 BOL 50 KG,829.30,16.5859,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-04,HOLCIM,0280-00140797,CEMENTO CPC40 BOL 50 KG,829.30,16.5859,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-04,HOLCIM,0280-00140798,CEMENTO CPC40 BOL 50 KG,829.30,16.5859,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-04,HOLCIM,0280-00140799,CEMENTO CPC40 BOL 50 KG,829.30,16.5859,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-04,HOLCIM,0280-00140800,CEMENTO CPC40 BOL 50 KG,829.30,16.5859,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-04,HOLCIM,0280-00140801,CEMENTO CPC40 BOL 50 KG,829.30,16.5859,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-04,HOLCIM,0280-00140802,CEMENTO CPC40 BOL 50 KG,829.30,16.5859,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-05,HOLCIM,0280-00140832,CEMENTO CPC40 BOL 50 KG,829.30,16.5859,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-05,HOLCIM,0280-00140833,CEMENTO CPC40 BOL 50 KG,829.30,16.5859,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-05,HOLCIM,0280-00140834,CEMENTO CPC40 BOL 50 KG,829.30,16.5859,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-06,HOLCIM,0280-00140863,CEMENTO CPC40 BOL 50 KG,829.30,16.5859,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-06,HOLCIM,0280-00140864,CEMENTO CPC40 BOL 50 KG,829.30,16.5859,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-12,HOLCIM,0280-00141046,CEMENTO CPC40 BOL 50 KG,887.35,17.7469,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-12,HOLCIM,0280-00141047,CEMENTO CPC40 BOL 50 KG,887.35,17.7469,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-13,HOLCIM,0280-00141080,CEMENTO CPC40 BOL 50 KG,887.35,17.7469,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-16,HOLCIM,0280-00141155,CEMENTO CPC40 BOL 50 KG,887.35,17.7469,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-16,HOLCIM,0280-00141156,CEMENTO CPC40 BOL 50 KG,887.35,17.7469,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-17,HOLCIM,0280-00141180,CEMENTO CPC40 BOL 50 KG,887.35,17.7469,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-17,HOLCIM,0280-00141181,CEMENTO CPC40 BOL 50 KG,887.35,17.7469,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-17,HOLCIM,0280-00141182,CEMENTO CPC40 BOL 50 KG,887.35,17.7469,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-18,HOLCIM,0280-00141207,CEMENTO CPC40 BOL 50 KG,887.35,17.7469,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-18,HOLCIM,0280-00141208,CEMENTO CPC40 BOL 50 KG,887.35,17.7469,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-18,HOLCIM,0280-00141209,CEMENTO CPC40 BOL 50 KG,887.35,17.7469,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-18,HOLCIM,0280-00141210,CEMENTO CPC40 BOL 50 KG,887.35,17.7469,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-19,HOLCIM,0280-00141245,CEMENTO CPC40 BOL 50 KG,887.35,17.7469,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-19,HOLCIM,0280-00141246,CEMENTO CPC40 BOL 50 KG,887.35,17.7469,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-19,HOLCIM,0280-00141247,CEMENTO CPC40 BOL 50 KG,887.35,17.7469,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-19,HOLCIM,0280-00141248,CEMENTO CPC40 BOL 50 KG,887.35,17.7469,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-20,HOLCIM,0280-00141285,CEMENTO CPC40 BOL 50 KG,887.35,17.7469,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-20,HOLCIM,0280-00141286,CEMENTO CPC40 BOL 50 KG,887.35,17.7469,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-22,HOLCIM,0280-00141346,CEMENTO CPC40 BOL 50 KG,887.35,17.7469,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-22,HOLCIM,0280-00141347,CEMENTO CPC40 BOL 50 KG,887.35,17.7469,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-22,HOLCIM,0280-00141348,CEMENTO CPC40 BOL 50 KG,887.35,17.7469,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-22,HOLCIM,0280-00141349,CEMENTO CPC40 BOL 50 KG,887.35,17.7469,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-23,HOLCIM,0280-00141375,CEMENTO CPC40 BOL 50 KG,887.35,17.7469,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-23,HOLCIM,0280-00141376,CEMENTO CPC40 BOL 50 KG,887.35,17.7469,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-23,HOLCIM,0280-00141377,CEMENTO CPC40 BOL 50 KG,887.35,17.7469,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-23,HOLCIM,0280-00141378,CEMENTO CPC40 BOL 50 KG,887.35,17.7469,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-24,HOLCIM,0280-00141427,CEMENTO CPC40 BOL 50 KG,887.35,17.7469,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-24,HOLCIM,0280-00141428,CEMENTO CPC40 BOL 50 KG,887.35,17.7469,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-25,HOLCIM,0280-00141465,CEMENTO CPC40 BOL 50 KG,887.35,17.7469,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-26,HOLCIM,0280-00141514,CEMENTO CPC40 BOL 50 KG,887.35,17.7469,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-26,HOLCIM,0280-00141515,CEMENTO CPC40 BOL 50 KG,887.35,17.7469,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-26,HOLCIM,0280-00141516,CEMENTO CPC40 BOL 50 KG,887.35,17.7469,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-27,HOLCIM,0280-00141531,CEMENTO CPC40 BOL 50 KG,887.35,17.7469,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-27,HOLCIM,0280-00141532,CEMENTO CPC40 BOL 50 KG,887.35,17.7469,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-30,HOLCIM,0280-00141619,CEMENTO CPC40 BOL 50 KG,887.35,17.7469,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-30,HOLCIM,0280-00141620,CEMENTO CPC40 BOL 50 KG,887.35,17.7469,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-30,HOLCIM,0280-00141621,CEMENTO CPC40 BOL 50 KG,887.35,17.7469,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-31,HOLCIM,0280-00141724,CEMENTO CPC40 BOL 50 KG,887.35,17.7469,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-31,HOLCIM,0280-00141725,CEMENTO CPC40 BOL 50 KG,887.35,17.7469,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-31,HOLCIM,0280-00141726,CEMENTO CPC40 BOL 50 KG,887.35,17.7469,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-08-31,HOLCIM,0280-00141731,CEMENTO CPC40 BOL 50 KG,887.35,17.7469,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-01,HOLCIM,0280-00141794,CEMENTO CPC40 BOL 50 KG,887.35,17.7469,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-01,HOLCIM,0280-00141797,CEMENTO CPC40 BOL 50 KG,887.35,17.7469,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-01,HOLCIM,0280-00141798,CEMENTO CPC40 BOL 50 KG,887.35,17.7469,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-01,HOLCIM,0280-00141799,CEMENTO CPC40 BOL 50 KG,887.35,17.7469,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-01,HOLCIM,0280-00141800,CEMENTO CPC40 BOL 50 KG,887.35,17.7469,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-01,HOLCIM,0280-00141801,CEMENTO CPC40 BOL 50 KG,887.35,17.7469,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-02,HOLCIM,0280-00141823,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-02,HOLCIM,0280-00141824,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-05,HOLCIM,0280-00141880,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-05,HOLCIM,0280-00141881,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-06,HOLCIM,0280-00141919,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-06,HOLCIM,0280-00141920,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-06,HOLCIM,0280-00141921,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-06,HOLCIM,0280-00141922,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-07,HOLCIM,0280-00141972,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-07,HOLCIM,0280-00141973,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-07,HOLCIM,0280-00141974,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-08,HOLCIM,0280-00142016,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-08,HOLCIM,0280-00142017,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-09,HOLCIM,0280-00142065,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-09,HOLCIM,0280-00142066,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-09,HOLCIM,0280-00142067,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-10,HOLCIM,0280-00142090,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-10,HOLCIM,0280-00142091,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-12,HOLCIM,0280-00142136,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-12,HOLCIM,0280-00142137,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-12,HOLCIM,0280-00142138,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-12,HOLCIM,0280-00142139,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-13,HOLCIM,0280-00142185,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-13,HOLCIM,0280-00142186,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-13,HOLCIM,0280-00142187,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-13,HOLCIM,0280-00142188,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-14,HOLCIM,0280-00142239,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-15,HOLCIM,0280-00142291,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-15,HOLCIM,0280-00142292,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-16,HOLCIM,0280-00142320,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-16,HOLCIM,0280-00142321,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-16,HOLCIM,0280-00142322,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-17,HOLCIM,0280-00142337,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-19,HOLCIM,0280-00142385,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-19,HOLCIM,0280-00142386,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-20,HOLCIM,0280-00142426,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-20,HOLCIM,0280-00142427,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-20,HOLCIM,0280-00142428,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-21,HOLCIM,0280-00142477,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-21,HOLCIM,0280-00142478,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-22,HOLCIM,0280-00142516,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-22,HOLCIM,0280-00142517,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-22,HOLCIM,0280-00142518,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-22,HOLCIM,0280-00142519,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-23,HOLCIM,0280-00142577,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-23,HOLCIM,0280-00142578,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-23,HOLCIM,0280-00142579,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-23,HOLCIM,0280-00142580,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-24,HOLCIM,0280-00142593,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-24,HOLCIM,0280-00142594,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-27,HOLCIM,0280-00142682,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-27,HOLCIM,0280-00142683,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-28,HOLCIM,0280-00142728,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-28,HOLCIM,0280-00142729,CEMENTO CPC40 BOL 50 KG,948.57,18.9715,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-29,HOLCIM,0280-00142773,CEMENTO CPC40 BOL 50 KG,1014.97,20.2993,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-29,HOLCIM,0280-00142774,CEMENTO CPC40 BOL 50 KG,1014.97,20.2993,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-09-29,HOLCIM,0280-00142775,CEMENTO CPC40 BOL 50 KG,1014.97,20.2993,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-10-03,HOLCIM,0280-00142881,CEMENTO CPC40 BOL 50 KG,1014.97,20.2993,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-10-03,HOLCIM,0280-00142886,CEMENTO CPC40 BOL 50 KG,1014.97,20.2993,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-10-03,HOLCIM,0280-00142887,CEMENTO CPC40 BOL 50 KG,1014.97,20.2993,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-10-04,HOLCIM,0280-00142918,CEMENTO CPC40 BOL 50 KG,1014.97,20.2993,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-10-04,HOLCIM,0280-00142919,CEMENTO CPC40 BOL 50 KG,1014.97,20.2993,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-10-04,HOLCIM,0280-00142920,CEMENTO CPC40 BOL 50 KG,1014.97,20.2993,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-10-05,HOLCIM,0280-00142960,CEMENTO CPC40 BOL 50 KG,1014.97,20.2993,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
